交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,应结订单金额,代金券金额,微信退款单号,商户退款单号,退款金额,充值券退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率,订单金额,申请退款金额,费率备注
`2026-04-10 12:02:53,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003135202604109237673202,`169339570620260410120237927555,`oE02-6EmbplIH1QhCvBS-MVsLzF8,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:哈哩屋的小baby-3037 电表:10102025 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-10 00:54:45,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003140202604105040506851,`16933957062026041000544042739,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4007 电表:10103006 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-11 00:09:10,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003052202604113769385128,`169339570620260411000902742774,`oE02-6N8FvQ3iYoz_PK6xWaqKZuY,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:向荣拳击-4025 电表:10103032 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-11 18:21:47,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003056202604118488063929,`169339570620260411182138271635,`oE02-6P9xx4Ge2NwPhp7dMxu3HTg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:遇尚饼-5018 电表:10104014 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-11 14:57:55,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003058202604116986660064,`169339570620260411145748582138,`oE02-6J5J6BmahaS460lquFCTG4k,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:胖大厨肉蟹煲-5017 电表:10104010 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-11 20:11:04,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003061202604116376305976,`169339570620260411201059442594,`oE02-6AcSO4YMZtTv5JG5nKWbYWE,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:亨利风尚-2022 电表:10101019 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-11 14:07:16,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003064202604112008940266,`169339570620260411140703672811,`oE02-6EbPLwShkVoD2DybplIGnMs,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:恋惠优品-1019-BB 电表:101B1018 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-11 18:11:21,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003066202604115346068778,`169339570620260411181116163477,`oE02-6Eed_ogBvcdFAbu0c1HzHvM,`JSAPI,`SUCCESS,`OTHERS,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:藤野造型-4002 电表:10103033 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-11 12:07:50,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003079202604119940578159,`16933957062026041112074436433,`oE02-6KYEib9cEZHQjUVpiIe4WSI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`400.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:树山回声-4028 电表:10103024 电表充值,`,`2.16000,`0.54%,`400.00,`0.00,`
`2026-04-11 18:06:40,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003080202604114580193144,`169339570620260411180633318781,`oE02-6EEcCGWRtV3hJFCYIYjZV7M,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:TOMATO BAG-1030 电表:101B1027 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-11 10:29:14,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003080202604116316523836,`169339570620260411102904450728,`oE02-6BPAHYDHt6_ODlWOg1etQaM,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`50.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:星辰弓射箭馆A-3026 电表:10102022 电表充值,`,`0.27000,`0.54%,`50.00,`0.00,`
`2026-04-11 12:08:14,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003080202604119102310286,`169339570620260411120807684405,`oE02-6DFDbQMEEs4CcVG2XYNQlgc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:忆扬亦可-2009B 电表:10101029 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-11 15:28:51,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003084202604112145427163,`169339570620260411152834116588,`oE02-6Dkh4X9bWshnvAd06fy7Fhc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:欧露艾米-2012A 电表:10101011 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-11 14:16:14,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003084202604119304512854,`169339570620260411141608465538,`oE02-6OmqUiE1Vzk3dvyFq3gukcs,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:亦心恋-2012B 电表:10101045 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-11 20:07:46,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003086202604112635199048,`1693395706202604112007416042,`oE02-6AcSO4YMZtTv5JG5nKWbYWE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:亨利风尚-2022 电表:10101019 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-11 19:00:43,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003091202604112806592717,`169339570620260411190030712992,`oE02-6GNsm6_O-7buQ6QLtk3D1EY,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:许府牛-5003 电表:10104044 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-11 16:14:45,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003132202604111514487206,`169339570620260411161437967140,`oE02-6IzKgIY18TLssvYc-ZrfRGc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:吧啦啦-JYF5-004 电表:10104040 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-11 10:38:24,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003133202604112964529721,`169339570620260411103815381748,`oE02-6Aa8sgPUWLqC0_MvLC6ZijI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:湘下佬-5006 电表:10104005 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-11 02:08:22,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003133202604115555203549,`169339570620260411020815631977,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球制冰设备-4010-2 电表:10105045 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-11 19:40:03,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003138202604111800674959,`169339570620260411193957598167,`oE02-6HRT2QljKnSMQCz8SRAsROw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:大锤配镜-2009A 电表:10101043 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-11 00:32:45,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003139202604118386901825,`169339570620260411003229730354,`oE02-6PxZLjdPV8pyaEwJ1hcfx_U,`JSAPI,`SUCCESS,`GDB_CREDIT,`CNY,`500.00,`0.60,`0,`0,`0.00,`0.00,`,`,`商户:芬腾-2005 电表:10101004 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-11 12:12:42,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003140202604110559222476,`169339570620260411121233099866,`oE02-6HRT2QljKnSMQCz8SRAsROw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:大锤配镜-2009A 电表:10101043 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-11 00:02:01,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003140202604116470572064,`169339570620260411000152156958,`oE02-6EmbplIH1QhCvBS-MVsLzF8,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:宝宝来当家-3022 电表:10102017 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-12 00:17:44,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003059202604122454768362,`169339570620260412001736285382,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4009 电表:10103008 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-12 18:06:33,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003059202604125784537686,`169339570620260412180605283683,`oE02-6CtxFlmxNYTHLTZVUBP49u4,`JSAPI,`SUCCESS,`OTHERS,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:昨美女装-1015 电表:101B1013 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-12 00:16:50,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003060202604129414170382,`169339570620260412001644900587,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4006 电表:10103005 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-12 18:04:02,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003064202604126762570435,`1693395706202604121803563051,`oE02-6JqX7UVN5CVXNSsbVQCJqp8,`JSAPI,`SUCCESS,`CCB_CREDIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:星聚会-4001 电表:10103001 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-12 12:31:28,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003065202604124817520285,`169339570620260412123119396394,`oE02-6KJtCG4WvbeP6FF823vPcwU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`30.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:优学派-3032 电表:10102028 电表充值,`,`0.16000,`0.54%,`30.00,`0.00,`
`2026-04-12 00:17:06,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003069202604126452475245,`169339570620260412001658591670,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4007 电表:10103006 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-12 00:17:20,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003075202604123360792981,`169339570620260412001713748887,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4008 电表:10103007 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-12 07:03:28,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003086202604124412949470,`16933957062026041207031843581,`oE02-6AHlv_-p82d4R-YgM2vUI_Q,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:尼彩文心-3023 电表:10102020 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-12 18:18:55,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003088202604120301973825,`169339570620260412181849412187,`oE02-6Ia1HU2Zc2vlXfeiMIFzp8o,`JSAPI,`SUCCESS,`HUNNX_DEBIT,`CNY,`20.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:大黎小齐-4018 电表:10103015 电表充值,`,`0.11000,`0.54%,`20.00,`0.00,`
`2026-04-12 11:47:17,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003088202604122070034242,`169339570620260412114711764526,`oE02-6KTAhNEQQ8paqMO_agdOqDI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:原匠-2020 电表:10101018 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-12 00:17:59,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003132202604129947878013,`169339570620260412001752203782,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4010 电表:10103009 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-12 00:18:19,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003133202604127129202792,`169339570620260412001812664549,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球制冰设备-4010-2 电表:10105045 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-13 02:01:13,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003069202604137519733501,`169339570620260413020104811135,`oE02-6AebrA2Z2Awv4IlM8SHEdl0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:潮玩空间-1020 电表:101B1020 电表充值,`,`8.10000,`0.54%,`1500.00,`0.00,`
`2026-04-13 19:42:01,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003074202604134245442948,`169339570620260413194151373369,`oE02-6DxHM4KuX0ZOX_lkfrjxzjo,`JSAPI,`SUCCESS,`HRXJB_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:INX吾限舞蹈-4019 电表:10103016 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-13 08:41:59,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003085202604135784700954,`169339570620260413084150795838,`oE02-6JhJF7SxYuGhYzw2lDje3Ak,`JSAPI,`SUCCESS,`CSCB_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:欣椰遇-5023A 电表:10104018 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-13 10:29:32,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003095202604135607900071,`169339570620260413102925925121,`oE02-6OFydYeb2aGP3DCscTCZ4Bg,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:童年衣柜-3029A 电表:10102032 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-13 18:20:25,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003129202604131083414732,`169339570620260413182007897438,`oE02-6EmbplIH1QhCvBS-MVsLzF8,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:哈哩屋的小baby-3037 电表:10102025 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-13 09:44:41,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003133202604132591880847,`169339570620260413094432955361,`oE02-6BPAHYDHt6_ODlWOg1etQaM,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`50.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:星辰弓射箭馆A-3026 电表:10102022 电表充值,`,`0.27000,`0.54%,`50.00,`0.00,`
`2026-04-13 12:03:39,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003137202604131531984047,`169339570620260413120324406792,`oE02-6BRn6Bo0O9F9O1tGXkxDkJ0,`JSAPI,`SUCCESS,`GDB_CREDIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:愤怒的弹珠-3005 电表:10102003 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-13 18:01:29,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003137202604132825434385,`169339570620260413180119108966,`oE02-6Ceh7p9yKCzIO5nPU2-VCbM,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`2000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:华南虎-2025 电表:10101021 电表充值,`,`10.80000,`0.54%,`2000.00,`0.00,`
`2026-04-14 01:20:19,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003049202604147365782236,`169339570620260414012013558310,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4007 电表:10103006 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-14 01:21:09,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003054202604143434272666,`169339570620260414012103513518,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4010 电表:10103009 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-14 12:36:39,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003062202604141585443195,`169339570620260414123625677161,`oE02-6APDs_fmR1uw11dqI0589WY,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`1000.00,`1.60,`0,`0,`0.00,`0.00,`,`,`商户:滚球De店-1029 电表:101B1028 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-14 01:20:55,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003062202604145546844042,`169339570620260414012046980896,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4009 电表:10103008 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-14 01:20:02,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003063202604144654532956,`169339570620260414011955746262,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`OTHERS,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4006 电表:10103005 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-14 01:21:26,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003070202604143102993431,`169339570620260414012117953898,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`100.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球专用电梯-4010-1 电表:10105044 电表充值,`,`0.54000,`0.54%,`100.00,`0.00,`
`2026-04-14 10:00:56,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003079202604147764954761,`169339570620260414100050057599,`oE02-6IX-3M2mDAix8fJ3A9kuink,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`2000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:UAU-1050B 电表:101B1021 电表充值,`,`10.80000,`0.54%,`2000.00,`0.00,`
`2026-04-14 01:21:46,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003087202604142522503174,`16933957062026041401213880873,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球制冰设备-4010-2 电表:10105045 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-14 11:04:46,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003089202604144599137124,`169339570620260414110436620542,`oE02-6Ck4UxbaML_Tf_BFkfKrsyw,`JSAPI,`SUCCESS,`COMM_CREDIT,`CNY,`300.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:蛙赛牛蛙-5009 电表:10104029 电表充值,`,`1.62000,`0.54%,`300.00,`0.00,`
`2026-04-14 13:58:40,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003089202604146602909202,`169339570620260414135833858335,`oE02-6Eed_ogBvcdFAbu0c1HzHvM,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:藤野造型-4002 电表:10103033 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-14 14:44:21,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003128202604148495111021,`169339570620260414144355713473,`oE02-6KJtCG4WvbeP6FF823vPcwU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`40.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:优学派-3032 电表:10102028 电表充值,`,`0.22000,`0.54%,`40.00,`0.00,`
`2026-04-14 01:20:36,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003136202604140241762191,`169339570620260414012029247972,`oE02-6C-Yu2YI4QRPwbGa_QC7qao,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:发发桌球-4008 电表:10103007 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-14 22:59:34,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003137202604145841447565,`169339570620260414225920473489,`oE02-6GftSyzgLgNtS3YqFHNJ-2g,`JSAPI,`SUCCESS,`BANK_CREDIT,`CNY,`500.00,`1.80,`0,`0,`0.00,`0.00,`,`,`商户:布迪设计-2028 电表:10101025 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-15 10:09:39,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003054202604158011858205,`169339570620260415100929974815,`oE02-6BPAHYDHt6_ODlWOg1etQaM,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`50.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:星辰弓射箭馆A-3026 电表:10102022 电表充值,`,`0.27000,`0.54%,`50.00,`0.00,`
`2026-04-15 00:01:25,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003063202604150629203620,`169339570620260415000113180691,`oE02-6CPj8RfYlgl8vIvWQJpuV6E,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`200.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:米乐熊-3015 电表:10102010 电表充值,`,`1.08000,`0.54%,`200.00,`0.00,`
`2026-04-15 21:03:25,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003065202604154179843798,`169339570620260415210317416697,`oE02-6DkzC4n-C1tbBu2G8QgA6Tk,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`2000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:瞄一瞄-1001 电表:101B1001 电表充值,`,`10.80000,`0.54%,`2000.00,`0.00,`
`2026-04-15 12:19:16,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003074202604150149335060,`169339570620260415121907858459,`oE02-6FqvX6sg03mrcbARlA0-gK4,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:森林鸟-1016 电表:101B1014 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-15 21:03:47,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003083202604150517311116,`169339570620260415210341181103,`oE02-6DkzC4n-C1tbBu2G8QgA6Tk,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:瞄一瞄-1032 电表:101B1003 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-15 12:01:28,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003083202604156829844162,`169339570620260415120116878836,`oE02-6GfQ7NW6TNLinGoYn1aqu84,`JSAPI,`SUCCESS,`GLB_DEBIT,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:勇者急速1-2026 电表:10101052 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
`2026-04-15 21:37:57,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003084202604156452376235,`169339570620260415213745024296,`oE02-6GNsm6_O-7buQ6QLtk3D1EY,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:许府牛-5003 电表:10104044 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-15 10:14:45,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003086202604156837089437,`169339570620260415101438247426,`oE02-6G3fB_H04FhLN5vLrJMEfec,`JSAPI,`SUCCESS,`OTHERS,`CNY,`50.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:南沫-JYF3-006 电表:10102048 电表充值,`,`0.27000,`0.54%,`50.00,`0.00,`
`2026-04-15 21:38:14,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003091202604158119786244,`169339570620260415213805378113,`oE02-6GNsm6_O-7buQ6QLtk3D1EY,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`500.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:许府牛-5003-1 电表:10105046 电表充值,`,`2.70000,`0.54%,`500.00,`0.00,`
`2026-04-15 11:03:22,`wx3e5c4e6bb99d7c8e,`1693395706,`0,`,`4200003095202604153760276097,`169339570620260415110310609362,`oE02-6F96JznmnEsnv1yODWShgzc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`1000.00,`0.00,`0,`0,`0.00,`0.00,`,`,`商户:京东之家-2013 电表:10101058 电表充值,`,`5.40000,`0.54%,`1000.00,`0.00,`
