交易时间,公众账号ID,商户号,特约商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,应结订单金额,代金券金额,微信退款单号,商户退款单号,退款金额,充值券退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率,订单金额,申请退款金额,费率备注
`2026-04-11 17:06:06,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003134202604114615042615,`f56745ddda1e4e5a944a838330b2f712,`obt9Lvujt8zdU2psEkYkWMB0pDlw,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`15.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.08000,`0.54%,`15.00,`0.00,`
`2026-04-11 21:29:55,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003134202604119300838006,`594c6c20d3bb4beabddbfb54adc089dd,`obt9LvvyBoBSzL7VPf3N-r0gBzn8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-11 17:42:24,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003134202604119314444259,`a5fc3a85c6a04de5ab7ad84f63e26e86,`obt9LvnXs0hREUtA1jiWv1nCTRzs,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-11 16:51:33,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003135202604113536805543,`12025fdd0bda49228ce806a82733f7d0,`obt9LvqsbduezPP6g_g-QjupdOSc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-11 13:41:40,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003136202604114977231147,`13035e138a0b48ae9e9616577277b260,`obt9LvkF6QIPXBKyEtdHtPcJbQ9o,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-11 15:13:25,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003137202604110805329223,`a33618a875d3453596ca48ed1d5191c4,`obt9Lvssj7IZGZMFiFBhiBUFmGh8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-11 19:21:52,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003137202604119205454134,`c5cad2c142ab4c0e8cf1b8516b3511a0,`obt9LvnLRaCxGXVxKMzV433mdP7U,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`18.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.10000,`0.54%,`18.00,`0.00,`
`2026-04-11 17:07:38,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003138202604114364410078,`9f6f03464e66496b820ad18bb342c85f,`obt9LvqU2Lqwk6BHB2HQ-bafrhuU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-11 14:50:37,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003139202604116159919465,`28a99a17842f433a9d4e0c2e527ecae5,`obt9LvunHrySjwV8IKP1Y-3EhtuY,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 20:29:54,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003049202604120977660507,`45e08a82f1ae463099fbd53ad1c65250,`obt9LvrM99YdeO9ShnPd2CYMisSI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 19:29:56,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003052202604124842471866,`6eee096f65494515b2f08306ce2f8afc,`obt9LvsgYiBkAaU7ES25XqcRjFH4,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 20:51:05,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003053202604129944161761,`1d49322b14fe4929b9d0dd2f653f002c,`obt9Lvhx0ulePMT8Tg0vUVmXwbGo,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 19:25:25,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003055202604122405223667,`f53c4c69bdf64d58a9d155889cfe3f17,`obt9LvvvRy7vzIgeSPi-7grpUgFs,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 18:02:15,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003056202604121084197558,`0e12ee63a2ef448e82f4869c9fcb6055,`obt9LvmefYyMGm80gKVsIESJm1Jw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 20:56:06,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003056202604126488226040,`cecb3dd5841049a7a57448850958c87c,`obt9LvtA1W3kw_nddoaH1BmUhFa8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 16:39:55,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003056202604126559541862,`48914ce234fb4a43b8ed21a8233373a2,`obt9LvoRXmGUM-uxcnEo1nC-vpdc,`JSAPI,`SUCCESS,`OTHERS,`CNY,`15.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.08000,`0.54%,`15.00,`0.00,`
`2026-04-12 14:01:34,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003056202604127682049901,`df50dbba8ef94b84b08c713c80ac5371,`obt9LvigRvUY4v3vy9mdzLuStl9g,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 12:57:37,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003057202604121425226870,`c0a5cbdec58246a5afa0ad931f2c07ff,`obt9LvpmKMru9LqgaF48vGj8CP5M,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 18:29:54,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003057202604129564577608,`ac8d268273024887ae2bdc10c7563ff9,`obt9Lvq6ZnlIHBg2EoqKz80yM71o,`JSAPI,`SUCCESS,`OTHERS,`CNY,`15.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.08000,`0.54%,`15.00,`0.00,`
`2026-04-12 16:56:10,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003058202604129282934147,`36454e39bfb74468bc626f9d2fa32a2b,`obt9Lvrd6rQb_WWfk6xqLturJPNw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 12:42:55,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003059202604122366779567,`29ca23e18b844d55a15a9fb82572ebc7,`obt9Lvnk1T64hlu5dwaVO9pNO88s,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 19:17:00,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003059202604125472682515,`dc8bfa3ed70841bc8b2221df6d07e97a,`obt9LvrV0R4zeYSqrJGBCNHG175k,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 17:09:00,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003059202604127527151535,`dd69aaad34394562a3925529eee1dcfa,`obt9Lvs1qFhQUjs7pfv_5qtvn0Ss,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 16:19:37,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003060202604126445527832,`ba0f1964ffde45d9bd84008be92abdf0,`obt9LvoD2q8PZAW7Q2VtpPOA0VPU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 16:06:44,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003061202604127731549946,`ce2f6e092d0143dca64ac6b6490dae12,`obt9Lvhs0FxbaRtB5y6ljmlMY5sI,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 11:17:45,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003063202604120013361003,`d5001c0458c24af197ee329bc4b0093a,`obt9Lvhkql5K-6A3wsqohwDlmcwk,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 14:43:45,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003063202604122214037127,`9622e4d17ed64d989a3d11746b418a22,`obt9LvuYC5Sa6TS6t2-aEAPYn1to,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 18:48:27,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003063202604125561760906,`ae963e804c8b45a494e482a044ecbccf,`obt9LvniCfazoI-WFlBV29-Regag,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 17:56:47,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003065202604120233559715,`8033290232d84edfadbf2478e3d24b10,`obt9LvrMOFvYVeC6bEmzFWxsm-ys,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 16:06:08,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003065202604123188892746,`f4887a7b0bcb4a12ad8a51f487f34121,`obt9LvpwTJFUjJ81e7EqsX95cjWQ,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 21:33:15,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003066202604128755689757,`9d33af7bf2dc42bd82f981ccae2c78c1,`obt9Lvn-3k3xSYOSHVEYMhydnhOI,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 20:50:19,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003067202604129204167038,`afcc764c5c62493fac9036a5e32cd329,`obt9LvrFfHtoxQ9WtfRNlPVFUKuQ,`JSAPI,`SUCCESS,`CITIC_CREDIT,`CNY,`21.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.11000,`0.54%,`21.00,`0.00,`
`2026-04-12 20:25:44,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003068202604122234193696,`30dc391e3d6849c4800460bd90ebe2d6,`obt9LvslySBEAat_giYTiFcs1CU8,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 18:46:10,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003069202604122019429003,`ff78ce9ee02c4414ae037041c21b41ee,`obt9LvpK0NQqX55Hcz5zmCa7HeIo,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 17:45:49,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003070202604129631327722,`ce02a7ca3fd44fee9c6834133b279823,`obt9LvjI1_tKjHWCKVVmoen3i_SQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 20:21:59,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003071202604120856050932,`6d784d78929145a5b76ca0e0049ce09c,`obt9LvvK1DE3gujKjdeElGHCRUeE,`JSAPI,`SUCCESS,`BANK_DEBIT,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 16:33:30,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003071202604126901605581,`21d99d481cc843599c2295e5e1601429,`obt9LvixhHEkT7pJggaZYK8JCapQ,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 16:32:11,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003072202604120895435976,`7d378c1389a3407aa65eabb4f0bc4f51,`obt9LvhG7irF47HZ6bTOIHSnDGAg,`JSAPI,`SUCCESS,`GDB_CREDIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 16:34:01,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003072202604124078216803,`da0ebd61d1114f46a9d62c4b57c9b541,`obt9LvoADGiU6rZDVCXHwW3eFjV0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 18:54:36,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003073202604127172945369,`5ac4088c96d64b288072b8246ce4dd40,`obt9LvuREsFCeGgWrf1_JZLyJQg0,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 12:02:23,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003074202604121125289119,`1330e8dc4279468cb23201d9a0d10dcd,`obt9LvgzKlicJEY5T0U3OgtrvLa8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 17:24:55,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003074202604129251936094,`153d2772e77746ed8ec9f3f9f2c614d6,`obt9Lvnte2_ULIi7Q3q9aPCQXFZg,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 11:31:17,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003075202604126715355548,`7a3c39bc9c38428682e29cd85f6e5bdd,`obt9LvtGkh-oARJS9SDcSmDFTYaE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 16:49:43,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003075202604128094436554,`b89aeec01e694b5b9c050e6a513ce43f,`obt9LvmS9h24-GTDJdhCD0ospbAY,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 17:57:28,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003076202604124053436843,`ab89a851fa5949d397bc8fac2c9fe74e,`obt9LvvHhbxR8OvQjazRUrP27trc,`JSAPI,`SUCCESS,`BANK_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 19:28:56,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003077202604125856535529,`92bd6616c45d426784a47418288ca11b,`obt9Lvrslv_cYdVotKnrwo9Ecw-4,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 14:47:43,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003079202604123660202126,`c46629e5411f4db4bc3faf5e71600933,`obt9LvrMOFvYVeC6bEmzFWxsm-ys,`JSAPI,`SUCCESS,`OTHERS,`CNY,`12.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.06000,`0.54%,`12.00,`0.00,`
`2026-04-12 21:13:32,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003079202604124230179613,`c99e7acc3c73492c9477f95e771825c1,`obt9LvtcXnpq5D4GYYsRzvEsnPdo,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 20:27:51,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003081202604128317066844,`0463ba11a49a4d9c9040b791a44d9c7f,`obt9Lvh8-2isBANHLrK0BAsWlNnA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 18:49:00,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003081202604128411625640,`e3f1bb3d907543849c632334bb2b7cba,`obt9LvtOlKU8duehTfnRuiVBlFWs,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 17:55:02,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003083202604122125513490,`de9ba5148c7b426992f407028ca3bbaa,`obt9LvnteK1BPUY-pC_sw6l5SPhw,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 13:23:56,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003083202604124824488983,`a294808f98b14cdc9f82bcaa27aa8edb,`obt9Lvo8NjYRxATCjN_Gwd-GVduA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 16:42:44,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003083202604126025993833,`2a9a2c1d78a14bd3aa99670080ee046a,`obt9LvitGbes4RpGDBjn94k48dDU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 17:30:53,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003083202604126215103832,`17b8d861d6ea482f8b91cffad0953fb2,`obt9LvtHtxbafF_6KcqnWdC-4YqE,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 19:59:27,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003083202604128535034367,`c020c2d011bf414f9029fc607e584300,`obt9LvgXKADtLqpeSDJe3yOS-9hQ,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`12.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.06000,`0.54%,`12.00,`0.00,`
`2026-04-12 23:28:53,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003084202604120757909484,`4cb7349a99424617b96f7c031020d461,`obt9LvgikPQhPUfFsfHbAVOAxHSA,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 13:51:06,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003084202604123328791124,`b292979816474af9ba744a7e2912fbf0,`obt9LvooV7lf_TNCuNhTh4Thu54Q,`JSAPI,`SUCCESS,`PAB_CREDIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 18:52:28,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003084202604124649083611,`9e0816cd74ff4b88b18bb4e2ae8e6aa0,`obt9LvnHJYs8LwsF4HoWz3ttFojo,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 18:28:20,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003084202604125093889922,`1d204d0840364be8971cc44527403ffc,`obt9LvsQlF0vU2rlXGM2zGxEiwYU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 16:14:56,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003084202604126968468943,`a29ae91b67e949c9890d7348ec08d22d,`obt9LvuQyD4uViG-tIlzrm-ATAPU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 14:38:07,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003086202604122721256150,`e8b95606b08a4eada856142f333587fa,`obt9LvrRtWhRNBUxL6rIJYWxgkR4,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 15:48:06,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003087202604120073703638,`15fec5652d6e4344a563fc4f78245592,`obt9LviW0mtxBg9V68fwQ_R3tdog,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 18:05:13,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003088202604123098904477,`f0457714be1d47e1b98c325c9d30a5bb,`obt9LvvPI6bQFmlISUBvYsddqZhk,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 18:36:02,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003088202604127710343744,`aedafa6ba75c45e79f66624a06590a19,`obt9LvvWtg49-pN97IRH3ZNf6aR4,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 18:24:01,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003091202604120578703111,`e18aec01bc8242fdadbe4643b9e7b79f,`obt9LvuLEZqOCPRpGRhHvonbxg4Y,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 18:27:29,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003091202604125526806332,`f4dc2c06d52b41bfaac28f3810353c59,`obt9Lvn5aFUEGZ4LRXExzzf6QRO8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 14:48:59,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003092202604127012368272,`7bbb50b9614045ef86ccb09aa044f5df,`obt9LvqG5FpVzsI40kqhIjeED-wU,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 17:19:28,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003093202604121417001824,`14d3ef74d5f64868bac0097ad3def2a0,`obt9LvgbsyjQQGpWBS9_oJj5K54E,`JSAPI,`SUCCESS,`OTHERS,`CNY,`3.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.02000,`0.54%,`3.00,`0.00,`
`2026-04-12 14:05:05,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003095202604123481359368,`26a41ea7a6294fca821bc969b7a19d0a,`obt9LvpROFOANdId0xw9kpRcr3R8,`JSAPI,`SUCCESS,`OTHERS,`CNY,`6.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.03000,`0.54%,`6.00,`0.00,`
`2026-04-12 19:02:56,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003095202604124026826434,`249cecc6df9045678c3fedf2a8596ddc,`obt9LvqxCGU_ob5O3mjPoZDsA-wY,`JSAPI,`SUCCESS,`OTHERS,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
`2026-04-12 20:41:10,`wxfc262f382d61c3db,`1723333380,`0,`,`4200003126202604125988712228,`f0bdfa63d09b478baf3b008daa3acc08,`obt9LvuvEYE_MJm3A3Rx4sf6xvMg,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`9.00,`0.00,`0,`0,`0.00,`0.00,`,`,`停车费用,`,`0.05000,`0.54%,`9.00,`0.00,`
